date,product_id,product_name,category,warehouse_id,warehouse,supplier_id,supplier,lead_time_days,price,discount,promotion,units_sold,inventory_level,revenue,stockout
2025-03-04,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,927.57,10.96,1,82.0,591.0,76061.13,0
2025-03-05,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,875.59,0.0,0,80.0,511.0,70047.21,0
2025-03-06,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,856.37,0.0,0,91.0,420.0,77929.51,0
2025-03-07,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,891.84,0.0,0,67.0,353.0,59753.36,0
2025-03-08,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,944.43,0.0,0,78.0,275.0,73665.18,0
2025-03-09,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,868.35,0.0,0,95.0,1076.0,82493.11,0
2025-03-10,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,858.47,0.0,0,90.0,986.0,77262.1,0
2025-03-11,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,884.66,0.0,0,85.0,901.0,75196.45,0
2025-03-12,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,919.37,0.0,0,71.0,830.0,65274.99,0
2025-03-13,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,920.23,0.0,0,93.0,737.0,85581.26,0
2025-03-14,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,872.38,0.0,0,88.0,649.0,76769.16,0
2025-03-15,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,909.63,8.17,1,90.0,559.0,81867.14,0
2025-03-16,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,860.07,0.0,0,102.0,457.0,87726.94,0
2025-03-17,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,912.81,0.0,0,82.0,375.0,74850.18,0
2025-03-18,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,927.1,0.0,0,74.0,301.0,68605.24,0
2025-03-19,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,875.45,14.51,1,107.0,978.0,93672.8,0
2025-03-20,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,872.91,0.0,0,83.0,895.0,72451.23,0
2025-03-21,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,869.75,0.0,0,82.0,813.0,71319.36,0
2025-03-22,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,868.33,0.0,0,97.0,716.0,84228.25,0
2025-03-23,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,931.31,0.0,0,102.0,614.0,94993.2,0
2025-03-24,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,909.38,0.0,0,78.0,536.0,70931.93,0
2025-03-25,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,912.49,5.73,1,103.0,433.0,93986.58,0
2025-03-26,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,862.79,0.0,0,82.0,351.0,70748.59,0
2025-03-27,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,941.01,0.0,0,84.0,267.0,79044.86,0
2025-03-28,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,942.92,23.47,1,106.0,1057.0,99949.62,0
2025-03-29,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,881.96,0.0,0,104.0,953.0,91723.59,0
2025-03-30,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,913.02,0.0,0,92.0,861.0,83997.78,0
2025-03-31,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,875.59,12.07,1,87.0,774.0,76176.31,0
2025-04-01,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,927.59,0.0,0,97.0,677.0,89976.29,0
2025-04-02,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,872.17,0.0,0,109.0,568.0,95066.42,0
2025-04-03,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,874.95,0.0,0,109.0,459.0,95369.45,0
2025-04-04,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,877.48,0.0,0,96.0,363.0,84238.3,0
2025-04-05,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,870.24,0.0,0,103.0,260.0,89634.25,0
2025-04-06,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,941.16,0.0,0,88.0,956.0,82822.44,0
2025-04-07,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,895.45,16.62,1,65.0,891.0,58204.28,0
2025-04-08,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,937.5,0.0,0,84.0,807.0,78750.39,0
2025-04-09,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,894.19,0.0,0,76.0,731.0,67958.72,0
2025-04-10,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,919.92,0.0,0,82.0,649.0,75433.05,0
2025-04-11,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,934.96,15.84,1,154.0,495.0,143983.37,0
2025-04-12,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,925.86,0.0,0,97.0,398.0,89808.76,0
2025-04-13,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,897.07,0.0,0,113.0,285.0,101368.92,0
2025-04-14,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,936.52,0.0,0,77.0,1272.0,72111.82,0
2025-04-15,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,926.88,0.0,0,66.0,1206.0,61173.79,0
2025-04-16,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,944.33,0.0,0,104.0,1102.0,98210.02,0
2025-04-17,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,869.86,0.0,0,101.0,1001.0,87856.12,0
2025-04-18,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,923.16,0.0,0,76.0,925.0,70160.5,0
2025-04-19,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,901.41,14.76,1,93.0,832.0,83831.38,0
2025-04-20,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,927.83,0.0,0,103.0,729.0,95566.58,0
2025-04-21,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,922.7,0.0,0,85.0,644.0,78429.45,0
2025-04-22,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,899.42,0.0,0,87.0,557.0,78249.72,0
2025-04-23,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,906.16,0.0,0,90.0,467.0,81553.98,0
2025-04-24,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,931.78,0.0,0,109.0,358.0,101563.75,0
2025-04-25,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,882.09,0.0,0,110.0,248.0,97029.9,0
2025-04-26,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,868.87,0.0,0,90.0,1110.0,78198.41,0
2025-04-27,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,932.06,0.0,0,108.0,1002.0,100662.44,0
2025-04-28,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,942.99,0.0,0,80.0,922.0,75439.31,0
2025-04-29,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,879.8,0.0,0,90.0,832.0,79182.05,0
2025-04-30,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,874.19,23.12,1,115.0,717.0,100531.9,0
2025-05-01,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,899.64,0.0,0,90.0,627.0,80967.4,0
2025-05-02,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,885.31,0.0,0,92.0,535.0,81448.51,0
2025-05-03,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,856.29,0.0,0,116.0,419.0,99329.94,0
2025-05-04,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,908.18,0.0,0,110.0,309.0,99899.5,0
2025-05-05,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,900.03,17.65,1,79.0,230.0,71102.7,0
2025-05-06,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,937.03,0.0,0,107.0,963.0,100262.34,0
2025-05-07,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,944.11,0.0,0,79.0,884.0,74584.58,0
2025-05-08,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,920.79,0.0,0,61.0,823.0,56168.4,0
2025-05-09,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,874.48,0.0,0,78.0,745.0,68209.62,0
2025-05-10,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,937.15,0.0,0,124.0,621.0,116206.01,0
2025-05-11,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,927.9,14.62,1,82.0,539.0,76087.62,0
2025-05-12,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,901.17,0.0,0,71.0,468.0,63983.24,0
2025-05-13,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,916.78,0.0,0,82.0,386.0,75176.28,0
2025-05-14,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,884.55,0.0,0,97.0,289.0,85801.68,0
2025-05-15,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,910.03,0.0,0,92.0,1261.0,83722.92,0
2025-05-16,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,928.29,0.0,0,116.0,1145.0,107681.07,0
2025-05-17,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,937.11,0.0,0,95.0,1050.0,89025.66,0
2025-05-18,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,897.59,0.0,0,102.0,948.0,91553.87,0
2025-05-19,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,940.41,0.0,0,80.0,868.0,75233.07,0
2025-05-20,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,863.09,0.0,0,87.0,781.0,75089.01,0
2025-05-21,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,938.04,0.0,0,94.0,687.0,88175.69,0
2025-05-22,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,921.75,0.0,0,92.0,595.0,84801.18,0
2025-05-23,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,885.59,0.0,0,110.0,485.0,97414.91,0
2025-05-24,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,886.29,0.0,0,114.0,371.0,101036.85,0
2025-05-25,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,944.33,0.0,0,90.0,281.0,84990.13,0
2025-05-26,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,893.31,0.0,0,73.0,1272.0,65211.58,0
2025-05-27,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,893.15,0.0,0,105.0,1167.0,93780.63,0
2025-05-28,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,938.25,0.0,0,89.0,1078.0,83504.2,0
2025-05-29,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,932.48,0.0,0,101.0,977.0,94180.01,0
2025-05-30,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,929.12,0.0,0,70.0,907.0,65038.19,0
2025-05-31,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,873.79,0.0,0,115.0,792.0,100485.57,0
2025-06-01,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,921.36,0.0,0,91.0,701.0,83843.59,0
2025-06-02,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,942.27,0.0,0,92.0,609.0,86689.26,0
2025-06-03,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,932.72,0.0,0,86.0,523.0,80213.94,0
2025-06-04,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,920.17,0.0,0,92.0,431.0,84655.47,0
2025-06-05,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,880.5,7.46,1,101.0,330.0,88930.76,0
2025-06-06,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,882.95,14.13,1,114.0,1112.0,100656.59,0
2025-06-07,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,874.03,11.11,1,69.0,1043.0,60308.36,0
2025-06-08,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,895.8,0.0,0,98.0,945.0,87788.41,0
2025-06-09,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,879.81,0.0,0,77.0,868.0,67745.27,0
2025-06-10,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,870.74,0.0,0,75.0,793.0,65305.6,0
2025-06-11,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,866.76,0.0,0,85.0,708.0,73674.2,0
2025-06-12,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,936.75,0.0,0,84.0,624.0,78687.3,0
2025-06-13,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,908.19,6.47,1,90.0,534.0,81737.13,0
2025-06-14,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,906.52,0.0,0,97.0,437.0,87932.56,0
2025-06-15,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,887.39,0.0,0,84.0,353.0,74540.53,0
2025-06-16,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,929.22,0.0,0,61.0,292.0,56682.36,0
2025-06-17,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,884.74,0.0,0,65.0,227.0,57508.04,0
2025-06-18,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,885.73,0.0,0,89.0,810.0,78829.88,0
2025-06-19,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,941.02,11.23,1,109.0,701.0,102571.71,0
2025-06-20,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,923.74,0.0,0,77.0,624.0,71127.92,0
2025-06-21,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,932.95,0.0,0,103.0,521.0,96093.54,0
2025-06-22,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,927.59,0.0,0,96.0,425.0,89049.0,0
2025-06-23,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,915.61,14.38,1,98.0,327.0,89729.64,0
2025-06-24,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,865.31,0.0,0,62.0,265.0,53648.95,0
2025-06-25,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,874.16,24.94,1,101.0,948.0,88290.43,0
2025-06-26,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,925.37,24.53,1,115.0,833.0,106417.09,0
2025-06-27,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,877.3,0.0,0,86.0,747.0,75448.1,0
2025-06-28,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,872.81,0.0,0,103.0,644.0,89898.93,0
2025-06-29,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,869.63,0.0,0,97.0,547.0,84354.08,0
2025-06-30,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,887.63,0.0,0,76.0,471.0,67459.85,0
2025-07-01,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,856.05,0.0,0,80.0,391.0,68483.92,0
2025-07-02,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,872.9,0.0,0,94.0,297.0,82052.38,0
2025-07-03,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,901.59,0.0,0,71.0,226.0,64012.59,0
2025-07-04,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,856.06,0.0,0,85.0,925.0,72765.28,0
2025-07-05,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,939.32,0.0,0,79.0,846.0,74205.96,0
2025-07-06,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,915.29,15.48,1,81.0,765.0,74138.26,0
2025-07-07,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,855.23,0.0,0,85.0,680.0,72694.2,0
2025-07-08,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,902.46,12.63,1,77.0,603.0,69489.3,0
2025-07-09,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,907.01,22.55,1,101.0,502.0,91608.48,0
2025-07-10,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,927.87,12.28,1,90.0,412.0,83508.02,0
2025-07-11,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,889.62,0.0,0,71.0,341.0,63162.86,0
2025-07-12,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,925.47,0.0,0,81.0,260.0,74962.83,0
2025-07-13,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,891.66,9.34,1,81.0,851.0,72224.78,0
2025-07-14,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,866.34,7.13,1,97.0,754.0,84034.96,0
2025-07-15,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,931.66,0.0,0,67.0,687.0,62421.02,0
2025-07-16,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,900.46,0.0,0,71.0,616.0,63932.48,0
2025-07-17,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,868.67,0.0,0,67.0,549.0,58200.81,0
2025-07-18,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,872.19,0.0,0,86.0,463.0,75008.29,0
2025-07-19,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,884.83,0.0,0,86.0,377.0,76095.7,0
2025-07-20,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,902.99,0.0,0,104.0,273.0,93911.48,0
2025-07-21,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,883.94,0.0,0,62.0,1051.0,54804.36,0
2025-07-22,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,870.78,0.0,0,51.0,1000.0,44409.9,0
2025-07-23,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,888.23,22.19,1,102.0,898.0,90599.59,0
2025-07-24,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,861.28,0.0,0,54.0,844.0,46509.36,0
2025-07-25,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,928.77,0.0,0,96.0,748.0,89161.54,0
2025-07-26,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,877.57,0.0,0,94.0,654.0,82491.78,0
2025-07-27,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,899.93,0.0,0,85.0,569.0,76494.18,0
2025-07-28,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,884.39,0.0,0,94.0,475.0,83133.02,0
2025-07-29,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,893.54,0.0,0,75.0,400.0,67015.69,0
2025-07-30,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,905.16,0.0,0,73.0,327.0,66076.9,0
2025-07-31,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,944.3,0.0,0,86.0,241.0,81209.78,0
2025-08-01,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,940.59,0.0,0,98.0,1039.0,92177.43,0
2025-08-02,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,918.87,0.0,0,120.0,919.0,110265.0,0
2025-08-03,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,873.96,0.0,0,103.0,816.0,90018.05,0
2025-08-04,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,943.4,0.0,0,75.0,741.0,70754.94,0
2025-08-05,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,864.46,0.0,0,103.0,638.0,89039.06,0
2025-08-06,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,925.54,0.0,0,81.0,557.0,74968.61,0
2025-08-07,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,940.6,0.0,0,93.0,464.0,87476.06,0
2025-08-08,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,867.7,18.13,1,105.0,359.0,91108.54,0
2025-08-09,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,927.91,0.0,0,83.0,276.0,77016.77,0
2025-08-10,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,885.79,20.27,1,128.0,1212.0,113381.02,0
2025-08-11,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,926.53,0.0,0,90.0,1122.0,83388.05,0
2025-08-12,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,941.43,0.0,0,72.0,1050.0,67782.83,0
2025-08-13,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,904.63,0.0,0,92.0,958.0,83225.58,0
2025-08-14,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,874.03,0.0,0,89.0,869.0,77788.36,0
2025-08-15,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,904.31,0.0,0,86.0,783.0,77770.9,0
2025-08-16,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,874.56,0.0,0,79.0,704.0,69090.34,0
2025-08-17,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,885.54,0.0,0,107.0,597.0,94752.91,0
2025-08-18,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,923.3,0.0,0,93.0,504.0,85867.32,0
2025-08-19,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,944.86,0.0,0,83.0,421.0,78423.53,0
2025-08-20,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,916.81,0.0,0,82.0,339.0,75178.32,0
2025-08-21,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,900.64,0.0,0,63.0,276.0,56740.55,0
2025-08-22,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,891.12,0.0,0,85.0,1199.0,75745.03,0
2025-08-23,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,914.68,21.57,1,125.0,1074.0,114335.11,0
2025-08-24,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,884.54,0.0,0,76.0,998.0,67225.18,0
2025-08-25,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,927.47,0.0,0,95.0,903.0,88110.08,0
2025-08-26,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,879.45,0.0,0,74.0,829.0,65079.33,0
2025-08-27,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,922.97,0.0,0,87.0,742.0,80298.77,0
2025-08-28,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,906.49,0.0,0,92.0,650.0,83397.38,0
2025-08-29,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,920.82,21.68,1,127.0,523.0,116944.01,0
2025-08-30,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,890.41,0.0,0,69.0,454.0,61438.43,0
2025-08-31,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,885.02,6.52,1,103.0,351.0,91156.74,0
2025-09-01,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,935.76,0.0,0,81.0,270.0,75796.2,0
2025-09-02,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,921.33,6.23,1,55.0,887.0,50673.02,0
2025-09-03,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,888.56,0.0,0,73.0,814.0,64865.24,0
2025-09-04,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,926.31,0.0,0,64.0,750.0,59283.85,0
2025-09-05,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,905.82,0.0,0,105.0,645.0,95111.14,0
2025-09-06,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,940.21,0.0,0,96.0,549.0,90260.35,0
2025-09-07,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,939.69,0.0,0,96.0,453.0,90210.5,0
2025-09-08,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,863.49,9.02,1,73.0,380.0,63034.53,0
2025-09-09,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,887.64,0.0,0,70.0,310.0,62134.52,0
2025-09-10,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,871.74,0.0,0,76.0,234.0,66252.07,0
2025-09-11,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,935.01,0.0,0,83.0,879.0,77605.66,0
2025-09-12,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,876.09,0.0,0,122.0,757.0,106883.43,0
2025-09-13,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,941.38,0.0,0,136.0,621.0,128027.62,0
2025-09-14,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,888.58,0.0,0,92.0,529.0,81749.02,0
2025-09-15,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,934.14,11.85,1,82.0,447.0,76599.08,0
2025-09-16,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,931.31,0.0,0,75.0,372.0,69847.92,0
2025-09-17,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,910.35,0.0,0,73.0,299.0,66455.88,0
2025-09-18,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,883.17,0.0,0,98.0,1265.0,86550.39,0
2025-09-19,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,865.52,0.0,0,81.0,1184.0,70107.21,0
2025-09-20,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,870.14,0.0,0,92.0,1092.0,80052.64,0
2025-09-21,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,875.04,0.0,0,89.0,1003.0,77878.23,0
2025-09-22,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,929.36,0.0,0,74.0,929.0,68773.01,0
2025-09-23,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,929.81,0.0,0,85.0,844.0,79033.5,0
2025-09-24,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,858.37,0.0,0,106.0,738.0,90987.06,0
2025-09-25,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,865.81,0.0,0,82.0,656.0,70996.3,0
2025-09-26,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,910.97,0.0,0,96.0,560.0,87452.84,0
2025-09-27,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,915.11,0.0,0,115.0,445.0,105237.53,0
2025-09-28,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,868.88,0.0,0,99.0,346.0,86019.54,0
2025-09-29,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,927.94,0.0,0,83.0,263.0,77019.21,0
2025-09-30,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,894.86,0.0,0,83.0,908.0,74273.31,0
2025-10-01,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,927.53,0.0,0,113.0,795.0,104810.44,0
2025-10-02,P005,Mouse,Accessories,W001,Indore,S001,TechSupply,4.0,867.31,0.0,0,114.0,681.0,98873.43,0
